[6769,1675] [6480,1073] 
[99017,25292] [99346,25122] 
[6327,1073] [6126,1595] 
[57305,87261] [57864,87696] 
[13098,68757] [13345,68901] 
[8394,60490] [8990,60282] 
[27267,36540] [27325,36878] 
[88085,6359] [88671,6256] 
[17168,57147] [17371,57137] 
[97490,12157] [97689,12964] 
[31191,8636] [31402,8974] 
[82959,85213] [82015,85965] 
[78452,58983] [78336,58507] 
[33396,15380] [33633,15359] 
[19924,56438] [19914,56662] 
[20257,40393] [20802,40088] 
[71922,38321] [71933,38896] 
[93475,48267] [93654,48672] 
[10485,59062] [10229,59560] 
[57673,87160] [57018,87475] 
[32872,32204] [32635,32383] 
[87217,29960] [87822,29932] 
[90265,42715] [90709,42998] 
[84746,54306] [84622,54780] 
[8558,60123] [8935,60043] 
[66862,76076] [66528,76153] 
[80974,96589] [80053,96714] 
[3792,11964] [3693,11664] 
[68662,84127] [68076,84826] 
[26255,23054] [26959,23464] 
[86632,90855] [86573,90606] 
[63070,68446] [63098,68777] 
[34362,31] [34565,379] 
[26391,23295] [26174,23251] 
[92572,82837] [92921,82864] 
[2002,53448] [2095,53684] 
[68248,84955] [68384,84415] 
[35213,94062] [35981,94276] 
[21297,16654] [21183,16561] 
[14742,3438] [14860,3473] 
[12209,8836] [12981,8939] 
[70931,50136] [70411,50093] 
[2743,53604] [2858,53809] 
[9132,58945] [9293,58871] 
[62182,64083] [62577,64529] 
[6683,1547] [6337,1653] 
[87633,29175] [87560,29673] 
[78985,58516] [78866,58897] 
[26770,23393] [26363,23802] 
[41366,67246] [41906,67314] 
[23910,41727] [23126,41824] 
[61020,91969] [61849,91985] 
[24773,72420] [24785,72575] 
[46204,5211] [46209,5190] 
[38645,92841] [38783,92062] 
[93794,48385] [93225,48835] 
[48953,83858] [48750,83840] 
[12340,8888] [12770,8297] 
[38636,92783] [38394,92798] 
[67946,99003] [67028,99743] 
[28307,93243] [28679,93106] 
[82728,85540] [82129,85062] 
[92432,82695] [92382,82594] 
[73516,64583] [73275,64164] 
[98635,3331] [98837,3892] 
[64228,48393] [64413,48699] 
[28985,93998] [28668,93834] 
[95353,42507] [95899,42543] 
[6735,1883] [6186,1096] 
[55858,67017] [55137,67013] 
[25277,55726] [25867,55088] 
[75307,33275] [75378,33286] 
[41647,67350] [41793,67165] 
[28977,93434] [28468,93023] 
[56623,40519] [56970,40626] 
[31336,8327] [31895,8113] 
[7143,91061] [7603,91190] 
[29520,78888] [29433,78603] 
[55937,67427] [55462,67685] 
[51625,84782] [51481,84607] 
[608,91172] [243,91929] 
[10825,59228] [10173,59454] 
[54405,10906] [54245,10164] 
[4684,30954] [4675,30143] 
[34755,61] [34223,278] 
[60459,26689] [60265,26603] 
[72605,22577] [72439,22891] 
[14058,3787] [14051,3327] 
[19544,56165] [19968,56837] 
[1737,89091] [1060,89901] 
[86099,90757] [86913,90537] 
[26318,23043] [26592,23607] 
[63844,68191] [63364,68583] 
[56111,40449] [56956,40229] 
[77241,6755] [77045,6005] 
[71593,38784] [71970,38807] 
[56083,40361] [56565,40573] 
[26483,23917] [26732,23579] 
[23022,41894] [23294,41798] 
[11009,60316] [11429,60761] 
[67488,99138] [67002,99983] 
[22363,33535] [22667,33437] 
[78655,58961] [78437,58318] 
[65110,87564] [65065,87328] 
[31378,8310] [31708,8891] 
[54712,10502] [54549,10275] 
[73759,64269] [73587,64718] 
[10445,59788] [10161,59197] 
[26561,23896] [26255,23054] 
[29901,78671] [29338,78575] 
[61944,91807] [61382,91942] 
[60485,26904] [60767,26151] 
[64567,48464] [64048,48163] 
[94319,50608] [94254,50412] 
[65659,87021] [65865,87215] 
[80933,96903] [80300,96923] 
[86619,90821] [86165,90162] 
[90888,42790] [90166,42848] 
[62910,64606] [62683,64462] 
[62632,64943] [62554,64690] 
[74587,20733] [74686,20943] 
[4550,30097] [4836,30591] 
[38232,92801] [38544,92755] 
[12162,8882] [12035,8592] 
[33789,15165] [33610,15454] 
[83077,22563] [83387,22883] 
[4459,30149] [4851,30537] 
[76303,29717] [76857,29199] 
[54125,10381] [54084,10209] 
[71683,38698] [71699,38660] 
[87525,29001] [87950,29392] 
[58598,18672] [58720,18841] 
[28201,93634] [28488,93068] 
[83571,22488] [83810,22193] 
[52664,43037] [52918,43102] 
[89307,2942] [89062,2028] 
[23138,41972] [23561,41756] 
[53040,68877] [53006,68113] 
[91630,4301] [91304,4341] 
[56114,40202] [56210,40781] 
[11115,60804] [11252,60912] 
[16790,35868] [16448,35106] 
[98236,3059] [98987,3436] 
[56695,40558] [56479,40438] 
[61051,91379] [61420,91027] 
[50438,50771] [50886,50507] 
[27646,36147] [27800,36894] 
[26683,23352] [26770,23393] 
[64638,48988] [64473,48218] 
[28668,93834] [28633,93136] 
[97628,12741] [97862,12986] 
[47011,26026] [47680,26250] 
[45687,9861] [45583,9796] 
[83715,22919] [83134,22131] 
[11682,60341] [11345,60443] 
[68925,84958] [68995,84807] 
[64707,48954] [64547,48971] 
[12398,8875] [12569,8304] 
[94964,50662] [94150,50041] 
[49604,37335] [49338,37126] 
[70410,50785] [70357,50372] 
[37785,59950] [37203,59585] 
[12814,8298] [12898,8973] 
[61944,91807] [61798,91807] 
[2085,53734] [2190,53542] 
[65757,87597] [65713,87013] 
[41248,67290] [41772,67244] 
[46769,5768] [46634,5618] 
[74347,20264] [74226,20869] 
[37210,59584] [37412,59390] 
[87831,29906] [87016,29785] 
[19585,56289] [19271,56580] 
[90055,42576] [90055,42552] 
[96072,21164] [96362,21679] 
[25563,55611] [25483,55925] 
[54595,10742] [54912,10322] 
[26763,23433] [26344,23374] 
[8979,60195] [8039,60527] 
[85583,53301] [85320,53323] 
[71050,38927] [71755,38773] 
[28327,93702] [28361,93799] 
[93332,48159] [93634,48899] 
[69971,24240] [69295,24146] 
[17143,57141] [17139,57388] 
[24865,72321] [24595,72070] 
[22094,33147] [22518,33509] 
[860,91253] [503,91861] 
[1495,89044] [1569,89300] 
[50806,50110] [50570,50889] 
[40673,42997] [40168,42733] 
[80096,96000] [80388,96314] 
[51670,84007] [51702,84763] 
[10828,59633] [10437,59134] 
[70243,50931] [70259,50344] 
[31056,8189] [31035,8390] 
[74419,20047] [74852,20141] 
[91400,4652] [91571,4180] 
[82813,85432] [82985,85981] 
[92691,82258] [92973,82542] 
[87521,29644] [87001,29079] 
[11191,60301] [11850,60516] 
[54692,10708] [54269,10005] 
[80543,96651] [80375,96563] 
[88469,6145] [88302,6126] 
[55377,67623] [55180,67580] 
[18985,95524] [18324,95906] 
[77041,6786] [77492,6337] 
[72775,22912] [72846,22067] 
[21824,16698] [21148,16356] 
[16184,35065] [16106,35265] 
[65738,87065] [65559,87206] 
[60282,26491] [60062,26352] 
[64918,48427] [64899,48902] 
[22301,33535] [22051,33040] 
[88904,6400] [88875,6375] 
[92730,82917] [92186,82020] 
[22985,33684] [22301,33535] 
[61696,91650] [61911,91458] 
[74347,20264] [74378,20134] 
[25005,55774] [25251,55398] 
[31717,8578] [31880,8657] 
[3710,11389] [3786,11744] 
[85812,53407] [85877,53505] 
[88911,6901] [88793,6470] 
[10479,59207] [10230,59954] 
[40118,42786] [40578,42313] 
[35209,94875] [35641,94578] 
[14647,3362] [14406,3560] 
[71006,38464] [71635,38083] 
[97495,12516] [97792,12509] 
[84593,54396] [84391,54246] 
[71316,38672] [71479,38768] 
[31663,8362] [31489,8334] 
[64338,48381] [64515,48609] 
[93238,48438] [93479,48426] 
[76154,29536] [76950,29418] 
[79202,96429] [79993,96926] 
[57903,87806] [57798,87766] 
[14432,3262] [14534,3831] 
[26391,23295] [26706,23420] 
[94966,50393] [94736,50261] 
[54607,10272] [54311,10670] 
[92731,82241] [92880,82867] 
[56704,40742] [56576,40175] 
[89738,2453] [89485,2807] 
[71805,38853] [71544,38246] 
[17242,57712] [17971,57490] 
[80887,96797] [80802,96080] 
[20814,40431] [20917,40202] 
[43446,24535] [43634,24555] 
[30657,26168] [30866,26521] 
[56528,40779] [56993,40624] 
[64702,48502] [64897,48194] 
[40673,42579] [40118,42786] 
[14607,3278] [14215,3058] 
[27470,36222] [27975,36255] 
[52335,43395] [52387,43788] 
[14807,3730] [14703,3547] 
[16205,35030] [16920,35845] 
[75805,33713] [75834,33516] 
[54960,10819] [54766,10149] 
[19157,56621] [19156,56803] 
[81423,27984] [81701,27259] 
[31301,8686] [31406,8585] 
[16598,35117] [16790,35868] 
[50438,50771] [50140,50784] 
[83642,22394] [83651,22337] 
[8287,60041] [8026,60530] 
[35158,94746] [35671,94160] 
[16365,35756] [16184,35065] 
[4093,30435] [4224,30094] 
[57673,87814] [57097,87539] 
[31702,8185] [31478,8084] 
[14104,3653] [14380,3430] 
[51397,84329] [51497,84457] 
[4692,30293] [4117,30717] 
[92152,82002] [92216,82460] 
[97394,12389] [97748,12622] 
[71635,38083] [71924,38126] 
[7072,91977] [7193,91008] 
[57019,87996] [57197,87382] 
[2318,53290] [2632,53478] 
[57386,87068] [57383,87588] 
[1522,89088] [1563,89834] 
[42303,62339] [42121,62393] 
[48251,83047] [48738,83113] 
[64897,48194] [64475,48557] 
[65946,87114] [65386,87245] 
[47672,26529] [47368,26517] 
[2542,53608] [2203,53277] 
[93887,48443] [93321,48079] 
[159,91418] [449,91924] 
[26398,23026] [26287,23154] 
[95874,42650] [95926,42727] 
[58818,18489] [58991,18313] 
[47324,26627] [47852,26912] 
[12261,8809] [12629,8139] 
[45452,9017] [45629,9620] 
[86816,90536] [86653,90346] 
[28910,93718] [28851,93524] 
[73115,64601] [73180,64667] 
[99206,25536] [99724,25332] 
[18358,95379] [18469,95086] 
[75081,33217] [75806,33773] 
[67116,99955] [67905,99354] 
[42058,62652] [42066,62536] 
[82904,85966] [82324,85414] 
[78713,58898] [78827,58615] 
[40587,42348] [40331,42642] 
[86703,90162] [86785,90042] 
[54975,10788] [54253,10842] 
[56822,40363] [56773,40571] 
[9836,58612] [9195,58623] 
[680,91198] [899,91784] 
[57916,87604] [57109,87575] 
[71161,38029] [71161,38897] 
[29782,78856] [29965,78900] 
[14695,3404] [14213,3032] 
[34232,592] [34526,360] 
[24703,72499] [24227,72535] 
[5483,45766] [5141,45670] 
[7411,91454] [7436,91669] 
[55636,67355] [55109,67131] 
[79608,96972] [79866,96307] 
[99474,25271] [99578,25669] 
[54688,10952] [54978,10393] 
[84652,54585] [84010,54843] 
[30943,26730] [30510,26437] 
[40466,42123] [40960,42345] 
[32709,32930] [32357,32201] 
[90159,42354] [90980,42719] 
[93128,48780] [93994,48603] 
[5813,45907] [5088,45256] 
[21513,16031] [21121,16972] 
[73263,64855] [73667,64644] 
[64478,48256] [64417,48956] 
[36630,83021] [36280,83270] 
[28804,93852] [28883,93645] 
[18573,95705] [18644,95158] 
[88977,6288] [88644,6330] 
[76803,29925] [76303,29717] 
[58120,18042] [58253,18715] 
[33741,15578] [33442,15629] 
[72461,22370] [72408,22597] 
[6011,1976] [6547,1121] 
[57613,87333] [57542,87500] 
[77394,6988] [77810,6343] 
[2832,53885] [2883,53925] 
[6517,1421] [6308,1565] 
[49150,37488] [49190,37390] 
[75713,33514] [75630,33807] 
[71895,38040] [71444,38068] 
[73101,64382] [73810,64597] 
[14813,3206] [14929,3693] 
[32468,32319] [32070,32219] 
[42058,62652] [42696,62115] 
[46090,5149] [46122,5685] 
[42108,62202] [42149,62065] 
[51947,84678] [51048,84361] 
[10342,59282] [10969,59072] 
[2265,53260] [2259,53821] 
[62002,64022] [62599,64094] 
[37544,59798] [37856,59187] 
[92216,82667] [92621,82649] 
[9932,58953] [9690,58868] 
[75384,33538] [75942,33686] 
[11295,60420] [11061,60360] 
[31932,8525] [31499,8609] 
[27702,36058] [27442,36188] 
[87498,29027] [87034,29524] 
[80550,96874] [80124,96570] 
[26499,23589] [26670,23985] 
[16313,35048] [16719,35608] 
[93634,48899] [93824,48795] 
[13166,68938] [13882,68876] 
[77847,6993] [77464,6530] 
[99163,25988] [99206,25122] 
[89530,2485] [89873,2131] 
[21432,16448] [21047,16044] 
[77842,6093] [77635,6539] 
[81795,27297] [81403,27166] 
[33016,15704] [33583,15913] 
[23158,41311] [23904,41445] 
[51970,84040] [51426,84650] 
[39983,58361] [39909,58317] 
[90637,42944] [90290,42769] 
[70903,50247] [70069,50649] 
[67014,99197] [67142,99654] 
[5164,45357] [5036,45361] 
[38456,92939] [38561,92128] 
[26509,23410] [26722,23878] 
[32698,32577] [32047,32551] 
[3489,11631] [3744,11388] 
[22842,33022] [22316,33122] 
[80286,96851] [80400,96930] 
[83073,22341] [83465,22945] 
[96496,21535] [96019,21735] 
[27658,36587] [27695,36487] 
[64881,48080] [64384,48522] 
[97337,12329] [97630,12024] 
[62728,64723] [62958,64214] 
[97274,12657] [97632,12230] 
[77109,6518] [77056,6703] 
[56100,40969] [56362,40933] 
[11217,60624] [11584,60815] 
[19271,56580] [19833,56618] 
[75722,33822] [75939,33020] 
[91966,4746] [91316,4076] 
[87627,29358] [87186,29579] 
[87184,29840] [87364,29275] 
[93916,48221] [93733,48496] 
[76827,29817] [76647,29715] 
[54839,10054] [54154,10813] 
[81309,27612] [81708,27430] 
[34175,527] [34771,382] 
[85844,53201] [85052,53776] 
[60459,26689] [60298,26368] 
[20699,40933] [20596,40884] 
[87534,29344] [87667,29386] 
[60261,26414] [60427,26241] 
[93152,48840] [93484,48342] 
[89893,2642] [89997,2095] 
[43635,24732] [43478,24961] 
[68806,84770] [68000,84843] 
[47287,26803] [47350,26883] 
[85737,53036] [85139,53117] 
[70632,50500] [70227,50910] 
[61345,91208] [61025,91821] 
[60035,26723] [60053,26437] 
[6515,1542] [6626,1364] 
[54405,10906] [54493,10855] 
[21568,16533] [21220,16891] 
[49663,37599] [49441,37636] 
[27470,36222] [27942,36416] 
[6713,1935] [6636,1688] 
[86659,90893] [86986,90506] 
[40147,42705] [40884,42953] 
[77951,6353] [77495,6767] 
[16389,35402] [16787,35178] 
[72178,22021] [72504,22952] 
[62739,64604] [62459,64890] 
[98618,3138] [98833,3593] 
[65837,87591] [65899,87884] 
[40990,42603] [40940,42188] 
[74182,20889] [74714,20712] 
[9752,58089] [9107,58205] 
[55472,67283] [55057,67142] 
[4224,30094] [4582,30867] 
[20989,40770] [20749,40297] 
[50318,50065] [50951,50936] 
[35708,94121] [35364,94947] 
[11837,60453] [11972,60921] 
[56560,40047] [56699,40971] 
[78761,58030] [78045,58073] 
[76728,29037] [76864,29792] 
[2736,53478] [2016,53137] 
[69273,24541] [69641,24962] 
[8285,60426] [8670,60536] 
[25483,55925] [25999,55627] 
[37707,59271] [37281,59803] 
[35271,94601] [35222,94602] 
[10684,59361] [10266,59089] 
[22301,33535] [22963,33462] 
[28160,93806] [28172,93438] 
[14625,3482] [14205,3949] 
[193,91252] [11,91560] 
[14547,3730] [14102,3015] 
[12724,8634] [12233,8603] 
[9387,58957] [9503,58491] 
[68772,84249] [68852,84046] 
[15269,88180] [15082,88423] 
[93495,48915] [93418,48527] 
[57536,87828] [57052,87990] 
[31969,8882] [31748,8380] 
[97947,12655] [97780,12292] 
[23692,41808] [23894,41381] 
[13061,68868] [13521,68673] 
[58127,18441] [58477,18047] 
[39069,58405] [39228,58517] 
[78932,58391] [78176,58725] 
[87375,29513] [87446,29893] 
[56448,40097] [56829,40054] 
[71771,38220] [71179,38878] 
[86830,90997] [86267,90699] 
[35912,94271] [35555,94333] 
[85141,53992] [85330,53955] 
[18584,95381] [18065,95372] 
[59615,32619] [59499,32955] 
[13951,68700] [13342,68630] 
[23794,41616] [23175,41904] 
[13549,68546] [13198,68527] 
[68562,84422] [68806,84770] 
[34876,572] [34965,479] 
[93287,48545] [93700,48224] 
[32899,32220] [32882,32977] 
[16946,35981] [16753,35704] 
[70562,50032] [70803,50436] 
[99393,25539] [99005,25625] 
[74077,20705] [74218,20151] 
[30187,26608] [30703,26010] 
[99491,25402] [99426,25212] 
[76969,29589] [76619,29660] 
[13818,68815] [13987,68670] 
[58730,18716] [58130,18397] 
[85223,53967] [85925,53145] 
[4094,30846] [4043,30522] 
[61804,91337] [61867,91844] 
[44211,39618] [44794,39698] 
[11580,60269] [11726,60798] 
[78353,58409] [78494,58224] 
[42254,62372] [42450,62167] 
[57020,87711] [57526,87157] 
[56612,40755] [56347,40036] 
[72996,22327] [72250,22261] 
[57157,87737] [57890,87786] 
[65420,87383] [65352,87998] 
[82909,85157] [82697,85736] 
[35639,94908] [35402,94853] 
[55626,67712] [55299,67443] 
[85420,53078] [85865,53240] 
[12233,8603] [12125,8122] 
[6850,1195] [6488,1520] 
[45950,9878] [45041,9431] 
[61085,91547] [61339,91411] 
[72456,22242] [72166,22527] 
[80416,96623] [80421,96675] 
[22689,33573] [22941,33467] 
[59352,32568] [59342,32707] 
[73520,64535] [73735,64277] 
[76011,29009] [76187,29088] 
[16807,35407] [16227,35686] 
[88327,6113] [88126,6618] 
[1470,89731] [1747,89511] 
[22981,33655] [22687,33394] 
[50015,50055] [50416,50153] 
[30725,26717] [30718,26930] 
[77166,6916] [77371,6144] 
[57097,87367] [57613,87333] 
[82257,85515] [82119,85563] 
[58942,18979] [58332,18599] 
[79058,96896] [79005,96580] 
[70069,50649] [70200,50666] 
[93617,48090] [93132,48740] 
[13873,68915] [13068,68883] 
[45757,9016] [45811,9554] 
[44223,39636] [44182,39512] 
[39353,58367] [39016,58504] 
[19030,56138] [19102,56191] 
[52874,43817] [52263,43491] 
[66671,76963] [66105,76343] 
[21824,16698] [21671,16168] 
[24472,72718] [24794,72847] 
[34849,462] [34469,919] 
[1495,89044] [1388,89915] 
[56649,40862] [56784,40078] 
[22462,33083] [22890,33289] 
[98644,3694] [98839,3865] 
[33312,15950] [33524,15108] 
[79104,96425] [79679,96704] 
[91663,4581] [91951,4184] 
[92934,82097] [92393,82108] 
[23529,41598] [23857,41452] 
[97884,12695] [97117,12533] 
[73138,64105] [73928,64180] 
[31265,8780] [31952,8211] 
[44940,39511] [44067,39476] 
[74560,20790] [74148,20707] 
[78849,58913] [78600,58687] 
[40367,42698] [40646,42695] 
[37571,59414] [37794,59410] 
[8916,60634] [8999,60757] 
[5007,45284] [5709,45371] 
[96720,21224] [96474,21519] 
[85877,53505] [85128,53454] 
[47852,26912] [47042,26191] 
[8884,60819] [8979,60195] 
[20591,40403] [20964,40695] 
[83664,22977] [83823,22517] 
[12720,8237] [12264,8709] 
[31193,8668] [31148,8939] 
[54766,10149] [54839,10054] 
[39533,58007] [39767,58838] 
[3237,11530] [3613,11296] 
[49974,37303] [49556,37341] 
[72997,22689] [72552,22963] 
[29338,78575] [29826,78553] 
[759,91189] [486,91455] 
[53528,68283] [53222,68826] 
[22736,33989] [22298,33883] 
[55657,67091] [55464,67035] 
[49305,37626] [49539,37139] 
[25785,55750] [25414,55395] 
[34408,221] [34716,815] 
[61798,91807] [61305,91370] 
[66734,76918] [66638,76656] 
[55233,67702] [55917,67219] 
[65985,87536] [65394,87709] 
[17478,57366] [17577,57854] 
[56933,40563] [56673,40931] 
[3768,11624] [3511,11954] 
[78356,58007] [78179,58363] 
[97322,12811] [97360,12470] 
[98185,3908] [98710,3511] 
[53978,68294] [53077,68373] 
[80725,96374] [80887,96413] 
[94488,50769] [94470,50669] 
[31663,8362] [31593,8553] 
[71874,38280] [71783,38603] 
[56458,40865] [56174,40708] 
[91264,4842] [91613,4627] 
[54516,10841] [54712,10502] 
[89994,2193] [89826,2104] 
[82402,85713] [82584,85091] 
[11943,60737] [11290,60052] 
[85385,53435] [85277,53995] 
[72279,22418] [72996,22327] 
[63080,68200] [63491,68040] 
[23351,41347] [23862,41818] 
[24480,72604] [24154,72322] 
[36947,83724] [36250,83543] 
[24917,72195] [24669,72345] 
[57417,87643] [57668,87944] 
[22959,33415] [22273,33489] 
[33485,15430] [33456,15245] 
[73984,64721] [73538,64725] 
[88644,6330] [88629,6214] 
[55497,67743] [55618,67250] 
[12970,8788] [12205,8050] 
[9404,58048] [9565,58221] 
[55069,67336] [55862,67973] 
[11055,60393] [11572,60284] 
[57887,87411] [57978,87887] 
[4529,30672] [4836,30277] 
[75247,33800] [75331,33755] 
[40365,42910] [40822,42243] 
[56008,40988] [56822,40804] 
[78385,58557] [78098,58531] 
[97337,12329] [97722,12911] 
[69789,24297] [69971,24185] 
[21667,16198] [21150,16452] 
[14670,3820] [14266,3069] 
[98839,3865] [98582,3381] 
[59433,32997] [59643,32080] 
[91491,4093] [91640,4881] 
[37371,59832] [37395,59964] 
[38410,92235] [38819,92453] 
[8999,60757] [8623,60941] 
[60667,26363] [60806,26204] 
[28241,93681] [28080,93158] 
[67815,99670] [67696,99254] 
[33027,15430] [33912,15171] 
[15250,88896] [15196,88678] 
[10001,59434] [10770,59555] 
[28629,93060] [28158,93081] 
[75324,33470] [75307,33275] 
[46999,5818] [46081,5756] 
[12211,8066] [12827,8583] 
[70259,50344] [70291,50238] 
[82584,85091] [82384,85156] 
[88744,6421] [88999,6937] 
[14594,3146] [14708,3946] 
[42051,62314] [42122,62434] 
[45708,9942] [45550,9864] 
[55406,67676] [55324,67114] 
[29149,78160] [29901,78671] 
[73585,64629] [73420,64374] 
[6798,1892] [6462,1343] 
[33448,15974] [33779,15728] 
[54981,10869] [54701,10674] 
[24304,72197] [24849,72655] 
[16184,35065] [16000,35984] 
[21116,16847] [21789,16250] 
[65688,87349] [65643,87274] 
[58120,18042] [58942,18979] 
[59955,32697] [59228,32493] 
[94254,50412] [94488,50769] 
[89876,2136] [89784,2357] 
[3688,11366] [3033,11685] 
[10642,59620] [10486,59146] 
[71845,38500] [71049,38549] 
[38456,92939] [38410,92235] 
[44262,39139] [44593,39692] 
[14488,3477] [14475,3082] 
[78750,58139] [78846,58439] 
[24544,72744] [24271,72062] 
[9511,58067] [9265,58840] 
[44023,39177] [44675,39818] 
[71462,38812] [71717,38529] 
[34113,483] [34234,748] 
[30403,26031] [30861,26565] 
[8106,60868] [8644,60826] 
[47753,26922] [47127,26414] 
[12733,8735] [12383,8827] 
[4463,30508] [4149,30088] 
[44046,39393] [44673,39859] 
[71466,38751] [71680,38651] 
[17564,57500] [17298,57682] 
[71895,38975] [71500,38642] 
[43243,24804] [43535,24638] 
[28241,93681] [28207,93197] 
[77056,6703] [77417,6087] 
[48036,83312] [48905,83778] 
[63785,68384] [63444,68592] 
[57061,87968] [57346,87185] 
